,zone,pole,lat,lng
4973,Downtown,P-1708,32.723294,-117.171447
4974,Downtown,P-1710,32.723352,-117.171453
4975,Downtown,P-1712,32.723424,-117.171481
4976,Downtown,P-1714,32.723457,-117.171489
4977,Downtown,P-1716,32.723544,-117.171499
4978,Downtown,P-1718,32.723597,-117.171506
4979,Downtown,P-1720,32.72373,-117.171234
4980,Downtown,P-1722,32.723725,-117.171534
4981,Downtown,P-1724,32.723786,-117.171566
4982,Downtown,P-1726,32.723837,-117.171558
4983,Downtown,P-1728,32.723909,-117.171604
4984,City,P-2908,32.732736,-117.175529
4985,City,P-2910,32.732818,-117.175601
4986,City,P-2912,32.73292,-117.175691
4987,City,P-2914,32.733003,-117.175763
4988,City,P-2916,32.733105,-117.175854
4989,City,P-2918,32.733187,-117.175926
4990,City,P-2920,32.73329,-117.176016
4991,City,P-2922,32.733372,-117.176088
4992,City,P-2924,32.733474,-117.176178
4993,City,P-2926,32.733556,-117.17625
4994,City,P-3801,32.74137,-117.18608
4995,City,P-3803,32.741456,-117.186292
4996,City,P-3805,32.741543,-117.186504
4997,City,P-3811,32.74169,-117.186869
4998,City,P-3813,32.74171,-117.186921
4999,City,P-3815,32.74173,-117.186974
5000,City,P-3821,32.741751,-117.187026
5001,Downtown,P-700E,32.713028,-117.170992
5002,Downtown,P-701,32.712765,-117.171112
5003,Downtown,P-707,32.713013,-117.171598
5004,Downtown,P-709,32.713045,-117.171589
5005,Downtown,P-711,32.713062,-117.171586
5006,Downtown,P-900E,32.715179,-117.170931
5007,Uptown,PB-3701,32.745445,-117.147123
5008,Uptown,PB-3703,32.745536,-117.147052
5009,Uptown,PB-3705,32.745627,-117.14697
5010,Uptown,PB-3707,32.74572,-117.146891
5011,Uptown,PB-3709,32.745813,-117.146811
5012,Uptown,PB-3711,32.745927,-117.146715
5013,Uptown,PB-3713,32.746113,-117.146555
5014,Uptown,PB-3714,32.747108,-117.14645
5015,Uptown,PB-3715,32.746506,-117.146272
5016,Uptown,PB-3716,32.747175,-117.146457
5017,Uptown,PB-3717,32.74679,-117.146235
5018,Uptown,PB-3719,32.746921,-117.146236
5019,Uptown,PB-3722,32.74736,-117.146498
5020,Uptown,PB-3724,32.747355,-117.146512
5021,Uptown,PB-3725,32.747053,-117.146237
5022,Uptown,PB-3726,32.747408,-117.146485
5023,Uptown,PB-3731,32.747184,-117.146238
5024,Uptown,PB-3809,32.747742,-117.146241
5025,Uptown,PB-3811,32.747849,-117.146242
5026,Uptown,PB-3812,32.747956,-117.146424
5027,Uptown,PB-3813,32.748064,-117.146243
5028,Uptown,PB-3814,32.748186,-117.146426
5029,Uptown,PB-3816,32.748294,-117.146426
5030,Uptown,PB-3912,32.748795,-117.146427
5031,Uptown,PB-3914,32.749104,-117.146428
5032,Uptown,PB-3916,32.749378,-117.146429
5033,Uptown,PB-4201,32.754171,-117.146281
5034,Uptown,PB-4203,32.754261,-117.146282
5035,Uptown,PB-4205,32.754352,-117.146283
5036,Uptown,PB-4211,32.754442,-117.146284
5037,Uptown,PB-4213,32.754449,-117.146127
5038,Uptown,PB-4215,32.754491,-117.146214
5039,Uptown,PB-4217,32.754736,-117.146287
5040,Uptown,PB-4219,32.754827,-117.146288
5041,Uptown,PB-4221,32.754917,-117.146289
5042,Uptown,PB-4223,32.755008,-117.14629
5043,Uptown,PB-4225,32.755098,-117.146291
5044,Uptown,PB-4405,32.757706,-117.146154
5045,Uptown,PB-4407,32.757771,-117.14617
5046,Uptown,PB-4409,32.757697,-117.146247
5047,Uptown,PB-4411,32.75784,-117.146033
5048,Uptown,PB-4428,32.758444,-117.146303
5049,Uptown,PB-4430,32.75839,-117.146552
5050,Uptown,PB-4432,32.75846,-117.146664
5051,Uptown,PB-4434,32.758704,-117.146736
5052,Uptown,PB-4436,32.758667,-117.14696
5053,Uptown,PB-4442,32.758907,-117.146366
5054,Uptown,PB-4444,32.75893,-117.146343
5055,Uptown,PB-4501,32.759215,-117.146293
5056,Uptown,PB-4503,32.759404,-117.146182
5057,Uptown,PB-4542,32.760823,-117.146364
5058,Uptown,PB-4544,32.760837,-117.146381
5059,Uptown,PB-4612,32.761758,-117.14635
5060,Uptown,PB-4614,32.76174,-117.146422
5061,Uptown,PB-4616,32.761806,-117.14629
5062,Uptown,PB-4618,32.761843,-117.14637
5063,Uptown,PB-4620,32.761944,-117.146352
5064,Uptown,PB-4622,32.76203,-117.146342
5065,Uptown,PB-4631,32.762074,-117.146185
5066,Uptown,PB-4633,32.762254,-117.146248
5067,Uptown,PB-4635,32.762214,-117.146208
5068,Uptown,PM-400,32.73566,-117.161152
5069,Uptown,PM-401,32.735507,-117.161116
5070,Uptown,PM-402,32.735661,-117.161068
5071,Uptown,PM-403,32.735508,-117.161032
5072,Uptown,PM-404,32.735663,-117.160985
5073,Uptown,PM-405,32.735509,-117.160948
5074,Uptown,PM-406,32.735664,-117.160901
5075,Uptown,PM-408,32.735664,-117.160851
5076,Uptown,PM-410,32.735665,-117.160801
5077,Uptown,PM-412,32.735665,-117.160767
5078,Uptown,PM-415,32.735512,-117.160731
5079,Uptown,PM-417,32.735513,-117.160681
5080,Uptown,PM-419,32.735513,-117.160631
5081,Uptown,PM-421,32.735514,-117.160597
5082,Uptown,PM-423,32.735514,-117.160547
5083,Uptown,PM-424,32.735669,-117.1605
5084,Uptown,PM-425,32.735516,-117.160464
5085,Uptown,PM-426,32.73567,-117.160416
5086,Uptown,PM-500,32.735673,-117.160191
5087,Uptown,PM-502,32.735675,-117.160074
5088,Uptown,PM-504,32.735676,-117.159974
5089,Uptown,PM-506,32.735682,-117.159556
5090,Uptown,PM-516,32.735677,-117.159874
5091,Uptown,PM-518,32.735679,-117.159773
5092,Uptown,PM-520,32.73568,-117.159656
5093,Uptown,PM-522,32.735682,-117.159556
5094,Uptown,PN-421,32.745062,-117.161162
5095,Uptown,PN-423,32.745064,-117.160762
5096,Uptown,PN-508,32.74522,-117.160108
5097,Uptown,PN-510,32.745221,-117.159858
5098,Uptown,QN-400,32.73669,-117.161139
5099,Uptown,QN-402,32.736691,-117.161072
5100,Uptown,QN-404,32.736692,-117.160988
5101,Uptown,QN-406,32.736692,-117.160921
5102,Uptown,QN-408,32.736693,-117.160854
5103,Uptown,QN-410,32.736704,-117.16088
5104,Uptown,QN-412,32.736639,-117.160828
5105,Uptown,QN-414,32.736694,-117.160653
5106,Uptown,QN-420,32.736695,-117.160569
5107,Uptown,QN-422,32.736695,-117.160502
5108,Uptown,QN-424,32.736691,-117.160588
5109,Uptown,QN-426,32.736682,-117.160463
5110,Uptown,QN-428,32.736696,-117.160435
5111,Uptown,QN-430,32.736696,-117.160435
5112,Uptown,R-114,32.747014,-117.163788
5113,Uptown,R-116,32.747014,-117.163695
5114,Uptown,R-118,32.747015,-117.163613
5115,Uptown,R-120,32.747015,-117.163531
5116,Uptown,R-122,32.747016,-117.163439
5117,Uptown,R-302,32.747022,-117.16266
5118,Uptown,R-303,32.746869,-117.162589
5119,Uptown,R-305,32.746869,-117.162499
5120,Uptown,R-307,32.74687,-117.162432
5121,Uptown,R-308,32.747024,-117.16236
5122,Uptown,R-309,32.746871,-117.162275
5123,Uptown,R-311,32.746871,-117.162208
5124,Uptown,R-312,32.747026,-117.162109
5125,Uptown,R-314,32.747026,-117.162045
5126,Uptown,R-315,32.746873,-117.161965
5127,Uptown,R-316,32.747028,-117.161895
5128,Uptown,R-317,32.746874,-117.161821
5129,Uptown,R-318,32.747029,-117.161766
5130,Uptown,R-320,32.747029,-117.16168
5131,Uptown,R-401,32.746877,-117.161453
5132,Uptown,R-403,32.746878,-117.161303
5133,Uptown,R-405,32.746879,-117.161179
5134,Uptown,R-411,32.74688,-117.160995
5135,Uptown,R-413,32.746881,-117.160897
5136,Uptown,R-415,32.746882,-117.160778
5137,Uptown,R-417,32.746883,-117.16068
5138,Uptown,R-419,32.746884,-117.160561
5139,Uptown,R-704,32.747053,-117.158225
5140,Uptown,R-706,32.747053,-117.158072
5141,Uptown,R-708,32.747053,-117.157941
5142,Uptown,R-710,32.747052,-117.157773
5143,Uptown,R-716,32.747052,-117.157637
5144,Uptown,R-718,32.747053,-117.157479
5145,Uptown,RI-3807,32.747648,-117.151141
5146,Uptown,RI-3809,32.747817,-117.151141
5147,Uptown,RI-3817,32.748054,-117.151141
5148,Uptown,RI-3819,32.748278,-117.151141
5149,Downtown,RU-1201,32.719336,-117.153698
5150,Downtown,RU-1203,32.719517,-117.14835
5151,Downtown,RU-1205,32.719331,-117.153259
5152,Downtown,RU-1207,32.719347,-117.153198
5153,Downtown,RU-1209,32.719365,-117.153163
5154,Downtown,RU-1211,32.719391,-117.153098
5155,Downtown,RU-1213,32.719358,-117.15302
5156,Downtown,RU-1225,32.719339,-117.153279
5157,Downtown,RU-1227,32.71934,-117.153221
5158,Downtown,RU-1229,32.71934,-117.153163
5159,Downtown,RU-1231,32.71934,-117.153106
5160,Downtown,RU-1301,32.719343,-117.152768
5161,Downtown,RU-1311,32.719427,-117.151901
5162,Downtown,RU-1313,32.719345,-117.152633
5163,Downtown,RU-1315,32.719346,-117.152498
5164,Downtown,RU-1317,32.719347,-117.152364
5165,Downtown,RU-1319,32.719348,-117.152229
5166,City,S-2707,32.721025,-117.228565
5167,City,S-2712,32.721192,-117.22853
5168,City,S-2713,32.72111,-117.228706
5169,City,S-2714,32.721284,-117.228681
5170,City,S-2717,32.721195,-117.228847
5171,City,S-2720,32.721369,-117.228823
5172,Uptown,SD-1651,32.74211,-117.180278
5173,Uptown,SD-1653,32.742111,-117.18032
5174,Uptown,SD-1655,32.742128,-117.180312
5175,Uptown,SD-1657,32.742204,-117.180393
5176,Uptown,SD-1659,32.742148,-117.180435
5177,Uptown,SD-1661,32.742201,-117.18046
5178,Uptown,SD-1663,32.742201,-117.18046
5179,Uptown,SD-1665,32.742224,-117.180504
5180,Uptown,SD-1667,32.742223,-117.180503
5181,Uptown,SD-1669,32.742244,-117.180598
5182,Uptown,SD-1671,32.742244,-117.180598
5183,Uptown,SD-1673,32.742297,-117.180701
5184,Uptown,SD-1675,32.742305,-117.180685
5185,Uptown,SD-1677,32.742281,-117.180679
5186,Uptown,SD-1679,32.742281,-117.18068
5187,Uptown,SD-1681,32.742334,-117.180779
5188,Uptown,SD-1683,32.742336,-117.180794
5189,Uptown,SD-1685,32.742367,-117.18086
5190,Uptown,SD-1687,32.742366,-117.180863
5191,Uptown,SD-1703,32.742504,-117.18112
5192,Uptown,SD-1715,32.742665,-117.181467
5193,Uptown,SD-1717,32.742649,-117.181454
5194,Uptown,SD-1719,32.742715,-117.181556
5195,Downtown,SL-700N,32.710586,-117.157735
5196,Downtown,SL-704,32.710504,-117.158139
5197,Downtown,SL-706,32.710506,-117.158023
5198,Downtown,SL-708,32.710508,-117.157907
5199,Downtown,SL-710,32.710511,-117.157774
5200,Downtown,SL-712,32.710511,-117.157774
5201,Downtown,SL-714,32.710511,-117.157774
5202,Downtown,SL-100,32.710484,-117.16361
5203,Downtown,SL-108,32.710484,-117.163493
5204,Downtown,SL-111,32.710331,-117.163374
5205,Downtown,SL-113,32.710331,-117.163257
5206,Downtown,SL-114,32.710486,-117.163125
5207,Downtown,SL-115,32.710333,-117.163023
5208,Downtown,SL-1000N,32.710532,-117.154792
5209,Downtown,SL-1008,32.710521,-117.155432
5210,Downtown,SL-1009,32.710369,-117.155327
5211,Downtown,SL-1011,32.710371,-117.155226
5212,Downtown,SL-1012,32.710526,-117.155112
5213,Downtown,SL-1013,32.710374,-117.155007
5214,Downtown,SL-1014,32.71053,-117.154893
5215,Downtown,SL-1016,32.710532,-117.154792
5216,Downtown,SL-1500S,32.71035,-117.149977
5217,Downtown,SL-200,32.710489,-117.162682
5218,Downtown,SL-208,32.710491,-117.162531
5219,Downtown,SL-212,32.710492,-117.162397
5220,Downtown,SL-214,32.710494,-117.162263
5221,Downtown,SL-216,32.7105,-117.162119
5222,Downtown,SL-401,32.710343,-117.160916
5223,Downtown,SL-403,32.710344,-117.160815
5224,Downtown,SL-405,32.710345,-117.160731
5225,Downtown,SL-407,32.710347,-117.16063
5226,Downtown,SL-408,32.710502,-117.160532
5227,Downtown,SL-409,32.710349,-117.160445
5228,Downtown,SL-415,32.71035,-117.160361
5229,Downtown,SL-417,32.710352,-117.16026
5230,Downtown,SL-501,32.710355,-117.160033
5231,Downtown,SL-502,32.71051,-117.15997
5232,Downtown,SL-503,32.710357,-117.159916
5233,Downtown,SL-504,32.710512,-117.159869
5234,Downtown,SL-505,32.710359,-117.159815
5235,Downtown,SL-506,32.710514,-117.159752
5236,Downtown,SL-507,32.710361,-117.159698
5237,Downtown,SL-509,32.710361,-117.159648
5238,Downtown,SL-510,32.710516,-117.159584
5239,Downtown,SL-511,32.710363,-117.15953
5240,Downtown,SL-513,32.710364,-117.15948
5241,Downtown,SL-515,32.710365,-117.159413
5242,Downtown,SL-517,32.710366,-117.159362
5243,Downtown,SL-519,32.710314,-117.159317
5244,Downtown,SL-602,32.710516,-117.158933
5245,Downtown,SL-609,32.710356,-117.15865
5246,Downtown,SL-611,32.710354,-117.158566
5247,Downtown,SL-613,32.710352,-117.158498
5248,Downtown,SL-615,32.71035,-117.158414
5249,Downtown,SL-800,32.710496,-117.156792
5250,Downtown,SL-800N,32.710403,-117.15687
5251,Downtown,SL-802,32.710489,-117.156863
5252,Downtown,SL-803,32.710381,-117.15704
5253,Downtown,SL-804,32.71049,-117.156892
5254,Downtown,SL-805,32.710385,-117.156976
5255,Downtown,SL-806,32.71049,-117.157014
5256,Downtown,SL-808,32.710491,-117.157053
5257,Downtown,SL-809,32.710381,-117.156794
5258,Downtown,SL-810,32.710488,-117.157154
5259,Uptown,SP-305,32.738638,-117.161996
5260,Uptown,SP-307,32.738638,-117.161863
5261,Uptown,SP-309,32.738639,-117.161712
5262,Uptown,SP-311,32.73864,-117.161578
5263,Uptown,SP-313,32.73864,-117.161445
5264,Downtown,ST-1003,32.716069,-117.166411
5265,Downtown,ST-1005,32.716383,-117.16641
5266,Downtown,ST-1207,32.717981,-117.16641
5267,Downtown,ST-1209,32.718135,-117.16641
5268,Downtown,ST-1211,32.718308,-117.166409
5269,Downtown,ST-1213,32.718463,-117.166409
5270,Downtown,ST-1221,32.718617,-117.166409
5271,Downtown,ST-1300E,32.715329,-117.157255
5272,Downtown,ST-1302,32.718936,-117.166591
5273,Downtown,ST-1306,32.719111,-117.166591
5274,Downtown,ST-1308,32.719229,-117.166591
5275,Downtown,ST-1312,32.719385,-117.166591
5276,Downtown,ST-1314,32.719444,-117.166591
5277,Downtown,ST-1315,32.719502,-117.166409
5278,Downtown,ST-1317,32.719561,-117.166409
5279,Downtown,ST-1318,32.719619,-117.166592
5280,Downtown,ST-1319,32.719678,-117.16641
5281,Downtown,ST-1320,32.719737,-117.166592
5282,Downtown,ST-1321,32.719795,-117.16641
5283,Downtown,ST-1400W,32.720442,-117.166323
5284,Downtown,ST-1405,32.720241,-117.166409
5285,Downtown,ST-1407,32.720411,-117.166409
5286,Downtown,ST-1500,32.721101,-117.16659
5287,Downtown,ST-1502,32.721235,-117.16659
5288,Downtown,ST-1504,32.721368,-117.16659
5289,Downtown,ST-1506,32.721521,-117.16659
5290,Downtown,ST-1510,32.721654,-117.16659
5291,Downtown,ST-1512,32.721788,-117.16659
5292,Downtown,ST-1600,32.722332,-117.166594
5293,Downtown,ST-1602,32.722639,-117.166596
5294,Downtown,ST-600E,32.712118,-117.166737
5295,Downtown,ST-600W,32.712016,-117.166371
5296,Downtown,ST-700E,32.71281,-117.166477
5297,Downtown,ST-700W,32.712952,-117.166571
5298,Downtown,ST-746,32.713485,-117.166591
5299,Downtown,ST-800E,32.713993,-117.166454
5300,Downtown,ST-814,32.71434,-117.16633
5301,Downtown,ST-816,32.713702,-117.166591
5302,Downtown,ST-818,32.713778,-117.166591
5303,Downtown,ST-820,32.713873,-117.166592
5304,Downtown,ST-822,32.714515,-117.166663
5305,Downtown,ST-824,32.713949,-117.166592
5306,Downtown,ST-826,32.714024,-117.166592
5307,Downtown,ST-828,32.7141,-117.166592
5308,Downtown,ST-830,32.714176,-117.166592
5309,Downtown,ST-832,32.714252,-117.166592
5310,Downtown,ST-834,32.714347,-117.166592
5311,Downtown,ST-906,32.714868,-117.166593
5312,Downtown,ST-918,32.715278,-117.166594
5313,Downtown,ST-924,32.715545,-117.166594
5314,City,SU-3409,32.742095,-117.186056
5315,City,SU-3411,32.742073,-117.185986
5316,City,SU-3415,32.742064,-117.185982
5317,Uptown,TH-314,32.739835,-117.161857
5318,Uptown,TH-316,32.739834,-117.161589
5319,Uptown,TH-403,32.73966,-117.16099
5320,Uptown,TH-405,32.739705,-117.16085
5321,Uptown,TH-407,32.739711,-117.160948
5322,Uptown,TH-408,32.739834,-117.160982
5323,Uptown,TH-409,32.739682,-117.160899
5324,Uptown,TH-410,32.739818,-117.160695
5325,Uptown,TH-411,32.739536,-117.160885
5326,Uptown,TH-412,32.739789,-117.160577
5327,Uptown,TH-414,32.739793,-117.160579
5328,Uptown,TH-415,32.739705,-117.160764
5329,Uptown,TH-417,32.739561,-117.160744
5330,Uptown,TH-419,32.739701,-117.160682
5331,Uptown,TH-421,32.739602,-117.160636
5332,Uptown,TH-423,32.739693,-117.160575
5333,Uptown,TH-425,32.739681,-117.1606
5334,Uptown,TH-427,32.739681,-117.1606
5335,Downtown,U-1103,32.717056,-117.165969
5336,Downtown,U-1105,32.716989,-117.166243
5337,Downtown,U-1107,32.716881,-117.165952
5338,Downtown,U-1109,32.717069,-117.165992
5339,Downtown,U-1111,32.717177,-117.165981
5340,Downtown,U-1113,32.717257,-117.166023
5341,Downtown,U-1115,32.717302,-117.166151
5342,Downtown,U-1117,32.717302,-117.166151
5343,Downtown,U-1200,32.717886,-117.165705
5344,Downtown,U-1203,32.718559,-117.167568
5345,Downtown,U-1205,32.717982,-117.165523
5346,Downtown,U-1206,32.71804,-117.165705
5347,Downtown,U-1207,32.718078,-117.165522
5348,Downtown,U-1208,32.718156,-117.165704
5349,Downtown,U-1209,32.718194,-117.165522
5350,Downtown,U-1210,32.718252,-117.165704
5351,Downtown,U-1211,32.71831,-117.165522
5352,Downtown,U-1215,32.718348,-117.165522
5353,Downtown,U-1217,32.718406,-117.165522
5354,Downtown,U-1218,32.718464,-117.165704
5355,Downtown,U-1219,32.718522,-117.165521
5356,Downtown,U-1222,32.71858,-117.165703
5357,Downtown,U-1224,32.718638,-117.165703
5358,Downtown,U-1226,32.718676,-117.165703
5359,Downtown,U-1300,32.718917,-117.165703
5360,Downtown,U-1302,32.718976,-117.165703
5361,Downtown,U-1303,32.719015,-117.165521
5362,Downtown,U-1304,32.719074,-117.165702
5363,Downtown,U-1305,32.719093,-117.16552
5364,Downtown,U-1306,32.719152,-117.165702
5365,Downtown,U-1307,32.719191,-117.16552
5366,Downtown,U-1308,32.71925,-117.165702
5367,Downtown,U-1309,32.719288,-117.16552
5368,Downtown,U-1310,32.719347,-117.165702
5369,Downtown,U-1315,32.719386,-117.16552
5370,Downtown,U-1316,32.719445,-117.165702
5371,Downtown,U-1317,32.719464,-117.16552
5372,Downtown,U-1318,32.719523,-117.165702
5373,Downtown,U-1319,32.719562,-117.16552
5374,Downtown,U-1320,32.719621,-117.165701
5375,Downtown,U-1321,32.71966,-117.165519
5376,Downtown,U-1322,32.719718,-117.165701
5377,Downtown,U-1323,32.719757,-117.165519
5378,Downtown,U-1324,32.719816,-117.165701
5379,Downtown,U-1400,32.719962,-117.16568
5380,Downtown,U-1405,32.720035,-117.16552
5381,Downtown,U-1407,32.720149,-117.165521
5382,Downtown,U-1408,32.720292,-117.165633
5383,Downtown,U-1409,32.720244,-117.165521
5384,Downtown,U-1411,32.720357,-117.165522
5385,Downtown,U-1416,32.72047,-117.165705
5386,Downtown,U-1418,32.720564,-117.165706
5387,Downtown,U-1420,32.720678,-117.165707
5388,Downtown,U-1424,32.72059,-117.165807
5389,Downtown,U-1425,32.720774,-117.165525
5390,Downtown,U-1427,32.720774,-117.165525
5391,Downtown,U-1619,32.72224,-117.165536
5392,Downtown,U-1621,32.722488,-117.165538
5393,Downtown,U-1623,32.722718,-117.165539
5394,Downtown,U-500W,32.711144,-117.16533
5395,Downtown,U-521,32.710761,-117.165507
5396,Downtown,U-523,32.710956,-117.165511
5397,Downtown,U-600E,32.712283,-117.165539
5398,Downtown,U-600W,32.712159,-117.16564
5399,Downtown,U-700W,32.712965,-117.16548
5400,Downtown,U-705,32.712694,-117.165524
5401,Downtown,U-707,32.712788,-117.165524
5402,Downtown,U-715,32.712883,-117.165524
5403,Downtown,U-717,32.712978,-117.165524
5404,Mid-City,UP-2913,32.741016,-117.130876
5405,Mid-City,UP-2915,32.741015,-117.130176
5406,Uptown,UP-300,32.740867,-117.16205
5407,Uptown,UP-310,32.740869,-117.161934
5408,Uptown,UP-312,32.74087,-117.161834
5409,Uptown,UP-313,32.740717,-117.161731
5410,Uptown,UP-314,32.740872,-117.161634
5411,Uptown,UP-315,32.740719,-117.161531
5412,Uptown,UP-317,32.74072,-117.161431
5413,Uptown,UP-401,32.740722,-117.161191
5414,Uptown,UP-402,32.740877,-117.161126
5415,Uptown,UP-403,32.740723,-117.161074
5416,Uptown,UP-404,32.740877,-117.161009
5417,Uptown,UP-405,32.740724,-117.160958
5418,Uptown,UP-406,32.740878,-117.160893
5419,Uptown,UP-407,32.740725,-117.160824
5420,Uptown,UP-419,32.740725,-117.160774
5421,Uptown,UP-421,32.740726,-117.160708
5422,Uptown,UP-423,32.740726,-117.160658
5423,Uptown,UP-425,32.740727,-117.160591
5424,Uptown,UP-427,32.740727,-117.160541
5425,Uptown,UP-429,32.740727,-117.160474
5426,Mid-City,UT-4300,32.755832,-117.132751
5427,Mid-City,UT-4301,32.756247,-117.132571
5428,Mid-City,UT-4302,32.756579,-117.132755
5429,Mid-City,UT-4303,32.756913,-117.132574
5430,Uptown,UV-1000N,32.748556,-117.154607
5431,Uptown,UV-1001,32.748359,-117.15515
5432,Uptown,UV-1003,32.748361,-117.155101
5433,Uptown,UV-1005,32.748363,-117.155052
5434,Uptown,UV-1009,32.748365,-117.155003
5435,Uptown,UV-1011,32.748366,-117.15497
5436,Uptown,UV-1013,32.748469,-117.154683
5437,Uptown,UV-1015,32.748451,-117.154682
5438,Uptown,UV-1017,32.748372,-117.154822
5439,Uptown,UV-1019,32.748374,-117.154773
5440,Uptown,UV-1021,32.748375,-117.15474
5441,Uptown,UV-1023,32.748377,-117.154691
5442,Uptown,UV-1025,32.748379,-117.154642
5443,Uptown,UV-1027,32.748381,-117.154593
5444,Uptown,UV-1029,32.748383,-117.15456
5445,Uptown,UV-1031,32.748384,-117.154511
5446,Uptown,UV-1033,32.748386,-117.154461
5447,Uptown,UV-104,32.748321,-117.163667
5448,Uptown,UV-106,32.748322,-117.163562
5449,Uptown,UV-107,32.74817,-117.16348
5450,Uptown,UV-108,32.748325,-117.163377
5451,Uptown,UV-109,32.748172,-117.163298
5452,Uptown,UV-111,32.748179,-117.163465
5453,Uptown,UV-114,32.748326,-117.163273
5454,Uptown,UV-116,32.748326,-117.163246
5455,Uptown,UV-118,32.748326,-117.16322
5456,Uptown,UV-120,32.748326,-117.1632
5457,Uptown,UV-122,32.748326,-117.163173
5458,Uptown,UV-124,32.748327,-117.163146
5459,Uptown,UV-1205,32.748426,-117.15332
5460,Uptown,UV-1207,32.748426,-117.153259
5461,Uptown,UV-1209,32.748426,-117.153198
5462,Uptown,UV-1211,32.748427,-117.153137
5463,Uptown,UV-1213,32.748427,-117.153076
5464,Uptown,UV-1215,32.748427,-117.153014
5465,Uptown,UV-1217,32.748427,-117.152953
