"zone","area","sub_area","pole","config_id","config_name","date_inventory","lat","lng","sapid"
"Downtown","Marina","800 STATE ST","ST-826","49382","Sunday Mode","2021-01-04","32.714024","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-826","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2019-12-29","32.714024","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-828","49382","Sunday Mode","2021-01-04","32.714100","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-828","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2019-12-29","32.714100","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-830","49382","Sunday Mode","2021-01-04","32.714176","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-830","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2019-12-29","32.714176","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-832","49382","Sunday Mode","2021-01-04","32.714252","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-832","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2019-12-29","32.714252","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-834","49382","Sunday Mode","2021-01-04","32.714347","-117.166592","SS-025583"
"Downtown","Marina","800 STATE ST","ST-834","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2019-12-29","32.714347","-117.166592","SS-025583"
"Downtown","Marina","900 STATE ST","ST-906","49382","Sunday Mode","2021-01-04","32.714868","-117.166593","SS-025582"
"Downtown","Marina","900 STATE ST","ST-906","14761","15 Min Max $1.25 HR 8am-6pm Mon-Sat  (Mobile Pay) (NFC)","2019-12-29","32.714868","-117.166593","SS-025582"
"Downtown","Marina","900 STATE ST","ST-918","49382","Sunday Mode","2021-01-04","32.715278","-117.166594","SS-025582"
"Downtown","Marina","900 STATE ST","ST-918","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2019-12-29","32.715278","-117.166594","SS-025582"
"Downtown","Marina","900 STATE ST","ST-924","49382","Sunday Mode","2021-01-04","32.715545","-117.166594","SS-025582"
"Downtown","Marina","900 STATE ST","ST-924","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2019-12-29","32.715545","-117.166594","SS-025582"
"City","Mission Hills","3400 SUTHERLAND ST","SU-3409","49382","Sunday Mode","2021-01-04","32.742095","-117.186056","SS-025978"
"City","Mission Hills","3400 SUTHERLAND ST","SU-3409","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.742095","-117.186056","SS-025978"
"City","Mission Hills","3400 SUTHERLAND ST","SU-3411","49382","Sunday Mode","2021-01-04","32.742073","-117.185986","SS-025978"
"City","Mission Hills","3400 SUTHERLAND ST","SU-3411","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.742073","-117.185986","SS-025978"
"City","Mission Hills","3400 SUTHERLAND ST","SU-3415","49382","Sunday Mode","2021-01-04","32.742064","-117.185982","SS-025978"
"City","Mission Hills","3400 SUTHERLAND ST","SU-3415","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.742064","-117.185982","SS-025978"
"Uptown","Bankers Hill","300 THORN ST","TH-314","49382","Sunday Mode","2021-01-04","32.739835","-117.161857","SS-026418"
"Uptown","Bankers Hill","300 THORN ST","TH-314","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739835","-117.161857","SS-026418"
"Uptown","Bankers Hill","300 THORN ST","TH-316","49382","Sunday Mode","2021-01-04","32.739834","-117.161589","SS-026418"
"Uptown","Bankers Hill","300 THORN ST","TH-316","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739834","-117.161589","SS-026418"
"Uptown","Bankers Hill","400 THORN ST","TH-403","49382","Sunday Mode","2021-01-04","32.739660","-117.160990","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-403","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739660","-117.160990","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-405","49382","Sunday Mode","2021-01-04","32.739705","-117.160850","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-405","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739705","-117.160850","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-407","49382","Sunday Mode","2021-01-04","32.739711","-117.160948","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-407","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739711","-117.160948","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-408","49382","Sunday Mode","2021-01-04","32.739834","-117.160982","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-408","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739834","-117.160982","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-409","49382","Sunday Mode","2021-01-04","32.739682","-117.160899","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-409","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739682","-117.160899","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-410","49382","Sunday Mode","2021-01-04","32.739818","-117.160695","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-410","9115","15 Min Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.739818","-117.160695","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-411","49382","Sunday Mode","2021-01-04","32.739536","-117.160885","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-411","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2020-01-10","32.739536","-117.160885","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-412","49382","Sunday Mode","2021-01-04","32.739789","-117.160577","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-412","9115","15 Min Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.739789","-117.160577","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-414","49382","Sunday Mode","2021-01-04","32.739793","-117.160579","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-414","12529","15 Min Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739793","-117.160579","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-415","49382","Sunday Mode","2021-01-04","32.739705","-117.160764","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-415","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739705","-117.160764","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-417","49382","Sunday Mode","2021-01-04","32.739561","-117.160744","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-417","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739561","-117.160744","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-419","49382","Sunday Mode","2021-01-04","32.739701","-117.160682","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-419","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739701","-117.160682","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-421","49382","Sunday Mode","2021-01-04","32.739602","-117.160636","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-421","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739602","-117.160636","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-423","49382","Sunday Mode","2021-01-04","32.739693","-117.160575","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-423","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.739693","-117.160575","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-425","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2020-01-08","32.739681","-117.160600","SS-030034"
"Uptown","Bankers Hill","400 THORN ST","TH-427","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2020-01-08","32.739681","-117.160600","SS-030034"
"Downtown","Core - Columbia","1100 UNION ST","U-1103","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.717056","-117.165969","SS-027104"
"Downtown","Core - Columbia","1100 UNION ST","U-1105","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.716989","-117.166243","SS-027104"
"Downtown","Core - Columbia","1100 UNION ST","U-1107","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.716881","-117.165952","SS-027104"
"Downtown","Core - Columbia","1100 UNION ST","U-1109","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.717069","-117.165992","SS-027104"
"Downtown","Core - Columbia","1100 UNION ST","U-1111","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.717177","-117.165981","SS-027104"
"Downtown","Core - Columbia","1100 UNION ST","U-1113","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.717257","-117.166023","SS-027104"
"Downtown","Core - Columbia","1100 UNION ST","U-1115","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.717302","-117.166151","SS-027104"
"Downtown","Core - Columbia","1100 UNION ST","U-1117","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.717302","-117.166151","SS-027104"
"Downtown","Columbia","1200 UNION ST","U-1200","49382","Sunday Mode","2021-01-04","32.717886","-117.165705","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1200","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.717886","-117.165705","SS-027103"
"Downtown","Core","1200 UNION ST","U-1203","49382","Sunday Mode","2021-01-04","32.718559","-117.167568","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1203","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718559","-117.167568","SS-027103"
"Downtown","Core","1200 UNION ST","U-1205","49382","Sunday Mode","2021-01-04","32.717982","-117.165523","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1205","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.717982","-117.165523","SS-027103"
"Downtown","Columbia","1200 UNION ST","U-1206","49382","Sunday Mode","2021-01-04","32.718040","-117.165705","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1206","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718040","-117.165705","SS-027103"
"Downtown","Core","1200 UNION ST","U-1207","49382","Sunday Mode","2021-01-04","32.718078","-117.165522","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1207","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718078","-117.165522","SS-027103"
"Downtown","Columbia","1200 UNION ST","U-1208","49382","Sunday Mode","2021-01-04","32.718156","-117.165704","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1208","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718156","-117.165704","SS-027103"
"Downtown","Core","1200 UNION ST","U-1209","49382","Sunday Mode","2021-01-04","32.718194","-117.165522","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1209","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718194","-117.165522","SS-027103"
"Downtown","Columbia","1200 UNION ST","U-1210","49382","Sunday Mode","2021-01-04","32.718252","-117.165704","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1210","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718252","-117.165704","SS-027103"
"Downtown","Core","1200 UNION ST","U-1211","49382","Sunday Mode","2021-01-04","32.718310","-117.165522","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1211","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718310","-117.165522","SS-027103"
"Downtown","Core","1200 UNION ST","U-1215","49382","Sunday Mode","2021-01-04","32.718348","-117.165522","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1215","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718348","-117.165522","SS-027103"
"Downtown","Core","1200 UNION ST","U-1217","49382","Sunday Mode","2021-01-04","32.718406","-117.165522","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1217","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718406","-117.165522","SS-027103"
"Downtown","Columbia","1200 UNION ST","U-1218","49382","Sunday Mode","2021-01-04","32.718464","-117.165704","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1218","9116","30 Min Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718464","-117.165704","SS-027103"
"Downtown","Core","1200 UNION ST","U-1219","49382","Sunday Mode","2021-01-04","32.718522","-117.165521","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1219","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718522","-117.165521","SS-027103"
"Downtown","Columbia","1200 UNION ST","U-1222","49382","Sunday Mode","2021-01-04","32.718580","-117.165703","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1222","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718580","-117.165703","SS-027103"
"Downtown","Columbia","1200 UNION ST","U-1224","49382","Sunday Mode","2021-01-04","32.718638","-117.165703","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1224","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718638","-117.165703","SS-027103"
"Downtown","Columbia","1200 UNION ST","U-1226","49382","Sunday Mode","2021-01-04","32.718676","-117.165703","SS-027103"
"Downtown","Core - Columbia","1200 UNION ST","U-1226","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718676","-117.165703","SS-027103"
"Downtown","Columbia","1300 UNION ST","U-1300","49382","Sunday Mode","2021-01-04","32.718917","-117.165703","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1300","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718917","-117.165703","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1302","49382","Sunday Mode","2021-01-04","32.718976","-117.165703","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.718976","-117.165703","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1303","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719015","-117.165521","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1304","49382","Sunday Mode","2021-01-04","32.719074","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1304","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719074","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1305","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719093","-117.165520","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1306","49382","Sunday Mode","2021-01-04","32.719152","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1306","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719152","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1307","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719191","-117.165520","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1308","49382","Sunday Mode","2021-01-04","32.719250","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1308","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719250","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1309","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719288","-117.165520","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1310","49382","Sunday Mode","2021-01-04","32.719347","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1310","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719347","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1315","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719386","-117.165520","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1316","49382","Sunday Mode","2021-01-04","32.719445","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1316","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719445","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1317","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719464","-117.165520","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1318","49382","Sunday Mode","2021-01-04","32.719523","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1318","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719523","-117.165702","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1319","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719562","-117.165520","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1320","49382","Sunday Mode","2021-01-04","32.719621","-117.165701","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1320","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719621","-117.165701","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1321","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719660","-117.165519","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1322","49382","Sunday Mode","2021-01-04","32.719718","-117.165701","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1322","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719718","-117.165701","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1323","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719757","-117.165519","SS-027102"
"Downtown","Columbia","1300 UNION ST","U-1324","49382","Sunday Mode","2021-01-04","32.719816","-117.165701","SS-027102"
"Downtown","Core - Columbia","1300 UNION ST","U-1324","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719816","-117.165701","SS-027102"
"Downtown","Little Italy","1400 UNION ST","U-1400","49382","Sunday Mode","2021-01-04","32.719962","-117.165680","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1400","16523","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.719962","-117.165680","SS-027101"
"Downtown","Core - Columbia","1400 UNION ST","U-1403","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2023-08-23","32.000000","-117.000000","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1405","16523","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.720035","-117.165520","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1407","16523","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.720149","-117.165521","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1408","49382","Sunday Mode","2021-01-04","32.720292","-117.165633","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1408","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-12-29","32.720292","-117.165633","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1409","16523","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.720244","-117.165521","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1411","16523","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.720357","-117.165522","SS-027101"
"Downtown","Core - Columbia","1400 UNION ST","U-1415","14759","2 Hour Max $1.25 HR 8am-6pm Mon-Sat     (Mobile Pay) (NFC)","2023-08-23","32.000000","-117.000000","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1416","49382","Sunday Mode","2021-01-04","32.720470","-117.165705","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1416","16524","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.720470","-117.165705","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1418","49382","Sunday Mode","2021-01-04","32.720564","-117.165706","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1418","16524","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2019-12-29","32.720564","-117.165706","SS-027101"
"Downtown","Little Italy","1400 UNION ST","U-1420","49382","Sunday Mode","2021-01-04","32.720678","-117.165707","SS-027101"
